Nouns, Именки, Set 07, Сет 07, "цимер(ка)", "roommate"
Nouns, Именки, Set 07, Сет 07, "час", "hour; class"
Nouns, Именки, Set 07, Сет 07, "шанса", "chance"
Adjectives, Придавки, Set 07, Сет 07, "дваесетти", "twentieth"
Adjectives, Придавки, Set 07, Сет 07, "зафатен", "busy; occupied"
Adjectives, Придавки, Set 07, Сет 07, "зимски", "winter"
Adjectives, Придавки, Set 07, Сет 07, "лесен", "easy"
Adjectives, Придавки, Set 07, Сет 07, "летен", "summer"
Adjectives, Придавки, Set 07, Сет 07, "минат", "past"
Adjectives, Придавки, Set 07, Сет 07, "обичен", "usual, normal"
Adjectives, Придавки, Set 07, Сет 07, "писмен", "written"
Adjectives, Придавки, Set 07, Сет 07, "посебен", "special; separate"
Adjectives, Придавки, Set 07, Сет 07, "правен", "law"
Adjectives, Придавки, Set 07, Сет 07, "празничeн", "holiday; festive"
Adjectives, Придавки, Set 07, Сет 07, "примен", "admitted; accepted"
Adjectives, Придавки, Set 07, Сет 07, "(не)среќен", "(un)fortunate, (un)lucky, (un)happy"
Adjectives, Придавки, Set 07, Сет 07, "таков", "such, that kind of"
Adjectives, Придавки, Set 07, Сет 07, "устен, усна, усно, усни", "oral"
Adjectives, Придавки, Set 07, Сет 07, "учтив", "polite"
Adjectives, Придавки, Set 07, Сет 07, "фармацевтски [факултет]", "pharmacy [department]"
Adjectives, Придавки, Set 07, Сет 07, "филозофски", "philosophy"
Adjectives, Придавки, Set 07, Сет 07, "филолошки", "philological (language and literature)"
Adjectives, Придавки, Set 07, Сет 07, "чуден", "strange, curious"
Adjectives, Придавки, Set 07, Сет 07, "шумарски", "forestry"
Verbs, Глаголи, Set 07, Сет 07, "се дава impf.", "to show (e.g. a movie)"
Verbs, Глаголи, Set 07, Сет 07, "добива/добие (а. добив, доби)", "receive"
Verbs, Глаголи, Set 07, Сет 07, "дознава/дознае (а. дознав, дозна)", "find out"
Verbs, Глаголи, Set 07, Сет 07, "експериментира", "experiment"
Verbs, Глаголи, Set 07, Сет 07, "се забавува", "be entertained, have fun"
Verbs, Глаголи, Set 07, Сет 07, "завршува/заврши", "complete"
Verbs, Глаголи, Set 07, Сет 07, "се запишува/се запише", "register; enroll"
Verbs, Глаголи, Set 07, Сет 07, "излегува/излезе (а. излегов, излезе)", "go out; exit"
Verbs, Глаголи, Set 07, Сет 07, "се кара/се скара", "argue; quarrel"
Verbs, Глаголи, Set 07, Сет 07, "матурира impf./pf.", "graduate from high school"
Verbs, Глаголи, Set 07, Сет 07, "се надева impf.", "hope"
Verbs, Глаголи, Set 07, Сет 07, "паѓа/падне", "fall; fail an exam"
Verbs, Глаголи, Set 07, Сет 07, "поднесува/поднесе (а. поднесов, поднесе)", "submit"
Verbs, Глаголи, Set 07, Сет 07, "ожелува/пожели", "wish"
Verbs, Глаголи, Set 07, Сет 07, "поканува/покани", "invite"
Verbs, Глаголи, Set 07, Сет 07, "полага/положи (испит)", "write/take (an exam)"
Verbs, Глаголи, Set 07, Сет 07, "помага/помогне (кому)", "help (give help to someone)"
Verbs, Глаголи, Set 07, Сет 07, "пополнува/пополни", "fi ll out"
Verbs, Глаголи, Set 07, Сет 07, "се преселува/се пресели", "move; change residence се"
Verbs, Глаголи, Set 07, Сет 07, "пријавува/се пријави", "apply"
Verbs, Глаголи, Set 07, Сет 07, "прима/прими", "accept; receive; admit"
Verbs, Глаголи, Set 07, Сет 07, "пристигнува/пристигне", "arrive"
Verbs, Глаголи, Set 07, Сет 07, "решава/реши", "decide"
Verbs, Глаголи, Set 07, Сет 07, "(се) сретнува/(се) сретне", "meet"
Verbs, Глаголи, Set 07, Сет 07, "учи/научи", "study/learn"
Verbs, Глаголи, Set 07, Сет 07, "честита", "congratulate"
Prepositions, Предлози, Set 07, Сет 07, "заради", "on account of; for the sake of"
Prepositions, Предлози, Set 07, Сет 07, "освен", "except"
Prepositions, Предлози, Set 07, Сет 07, "по", "each; per"
Prepositions, Предлози, Set 07, Сет 07, "под", "under"
Prepositions, Предлози, Set 07, Сет 07, "поради", "due to; on account of"
Prepositions, Предлози, Set 07, Сет 07, "преку", "through, across"
Adverbs, Прилози, Set 07, Сет 07, "вчера", "yesterday"
Adverbs, Прилози, Set 07, Сет 07, "завчера", "day before yesterday"
Adverbs, Прилози, Set 07, Сет 07, "еднаш", "once"
Adverbs, Прилози, Set 07, Сет 07, "задутре", "day after tomorrow"
Adverbs, Прилози, Set 07, Сет 07, "исто така", "likewise"
Adverbs, Прилози, Set 07, Сет 07, "лани", "last year"
Adverbs, Прилози, Set 07, Сет 07, "мирно", "peaceful"
Adverbs, Прилози, Set 07, Сет 07, "навечер", "in the evening"
Adverbs, Прилози, Set 07, Сет 07, "напладне", "at noon"
Adverbs, Прилози, Set 07, Сет 07, "наутро", "in the morning"
Adverbs, Прилози, Set 07, Сет 07, "полноќ", "midnight"
Adverbs, Прилози, Set 07, Сет 07, "попладне", "afternoon"
Adverbs, Прилози, Set 07, Сет 07, "претпладне", "before noon"
Adverbs, Прилози, Set 07, Сет 07, "сабајле", "morning, in the morning"
Adverbs, Прилози, Set 07, Сет 07, "сосема", "completely, entirely"
Adverbs, Прилози, Set 07, Сет 07, "уште", "still; yet"
Conjunctions, Сврзници, Set 07, Сет 07, "ако", "if"
Conjunctions, Сврзници, Set 07, Сет 07, "затоа", "therefore"
Conjunctions, Сврзници, Set 07, Сет 07, "оти", "that; because"
Expressions, Изрази, Set 07, Сет 07, "до гледање", "goodbye; see you later"
Expressions, Изрази, Set 07, Сет 07, "жал ми е/многу ми е жал", "I’m (really) sorry"
Expressions, Изрази, Set 07, Сет 07, "за жал", "unfortunately"
Expressions, Изрази, Set 07, Сет 07, "на мене ми (се) падна", "it fell to me; I got it"
Expressions, Изрази, Set 07, Сет 07, "под кирија", "rental"
Expressions, Изрази, Set 07, Сет 07, "уште еднаш", "once again"
Days of the week, Деновите во неделата, Set 07, Сет 07, "понеделник", "Monday"
Days of the week, Деновите во неделата, Set 07, Сет 07, "вторник", "Tuesday"
Days of the week, Деновите во неделата, Set 07, Сет 07, "среда", "Wednesday"
Days of the week, Деновите во неделата, Set 07, Сет 07, "четврток", "Thursday"
Days of the week, Деновите во неделата, Set 07, Сет 07, "петок", "Friday"
Days of the week, Деновите во неделата, Set 07, Сет 07, "сабота", "Saturday"
Days of the week, Деновите во неделата, Set 07, Сет 07, "недела", "Sunday; week"
Nouns, Именки, Set 08, Сет 08, "авион", "airplane"
Nouns, Именки, Set 08, Сет 08, "брег", "coast; shore; bank"
Nouns, Именки, Set 08, Сет 08, "брод", "boat"
Nouns, Именки, Set 08, Сет 08, "будала (м, ж)", "fool"
Nouns, Именки, Set 08, Сет 08, "будалче", "little fool (diminutive)"
Nouns, Именки, Set 08, Сет 08, "веридба", "engagement"
Nouns, Именки, Set 08, Сет 08, "веслање", "rowing"
Nouns, Именки, Set 08, Сет 08, "господин", "Mr."
Nouns, Именки, Set 08, Сет 08, "госпоѓа", "Mrs."
Nouns, Именки, Set 08, Сет 08, "госпоѓица", "Miss"
Nouns, Именки, Set 08, Сет 08, "датум", "date"
Nouns, Именки, Set 08, Сет 08, "дипломирање", "graduation"
Nouns, Именки, Set 08, Сет 08, "запад (на запад)", "west (in the west)"
Nouns, Именки, Set 08, Сет 08, "именден", "nameday"
Nouns, Именки, Set 08, Сет 08, "исток (на исток)", "east (in the east)"
Nouns, Именки, Set 08, Сет 08, "југ (на југ)", "south (in the south)"
Nouns, Именки, Set 08, Сет 08, "кајак", "kayak"
Nouns, Именки, Set 08, Сет 08, "кану (с)", "canoe"
Nouns, Именки, Set 08, Сет 08, "капење", "swimming; bathing"
Nouns, Именки, Set 08, Сет 08, "кафенце", "small coffee (diminutive)"
Nouns, Именки, Set 08, Сет 08, "кикиритка", "peanut"
Nouns, Именки, Set 08, Сет 08, "колаче", "cookie"
Nouns, Именки, Set 08, Сет 08, "комшија", "neighbor"
Nouns, Именки, Set 08, Сет 08, "кутија", "box"
Nouns, Именки, Set 08, Сет 08, "кученце", "little dog (diminutive)"
Nouns, Именки, Set 08, Сет 08, "лав", "lion"
Nouns, Именки, Set 08, Сет 08, "мамо", "mom! (vocative form)"
Nouns, Именки, Set 08, Сет 08, "можност (ж)", "possibility"
Nouns, Именки, Set 08, Сет 08, "море", "sea"
Nouns, Именки, Set 08, Сет 08, "новороденче", "newborn"
Nouns, Именки, Set 08, Сет 08, "одмор (на одмор)", "rest; vacation"
Nouns, Именки, Set 08, Сет 08, "океан", "ocean"
Nouns, Именки, Set 08, Сет 08, "пешачење", "hiking"
Nouns, Именки, Set 08, Сет 08, "плажа", "beach"
Nouns, Именки, Set 08, Сет 08, "планинарење", "mountaineering; mountain climbing"
Nouns, Именки, Set 08, Сет 08, "пливање", "swimming"
Nouns, Именки, Set 08, Сет 08, "пловење", "sailing"
Nouns, Именки, Set 08, Сет 08, "порција", "portion"
Nouns, Именки, Set 08, Сет 08, "посета", "visit"
Nouns, Именки, Set 08, Сет 08, "разгледување", "sightseeing"
Nouns, Именки, Set 08, Сет 08, "роденден", "birthday"
Nouns, Именки, Set 08, Сет 08, "роден крај", "birthplace; native land"
Nouns, Именки, Set 08, Сет 08, "свадба (на)", "wedding"
Nouns, Именки, Set 08, Сет 08, "север (на север)", "north (in the north)"
Nouns, Именки, Set 08, Сет 08, "семејство", "family"
Nouns, Именки, Set 08, Сет 08, "слава", "family feast in honor of patron saint; glory"
Nouns, Именки, Set 08, Сет 08, "сончање", "sunbathing"
Nouns, Именки, Set 08, Сет 08, "сосед", "neighbor"
Nouns, Именки, Set 08, Сет 08, "среќа", "luck"
Nouns, Именки, Set 08, Сет 08, "туристичката агенција", "tourist"
Nouns, Именки, Set 08, Сет 08, "agency чамец", "rowboat"
Nouns, Именки, Set 08, Сет 08, "чаша", "glass"
Nouns, Именки, Set 08, Сет 08, "шише", "bottle"
Nouns, Именки, Set 08, Сет 08, "шума", "forest, woods"
Adjectives, Придавки, Set 08, Сет 08, "важен", "important"
Adjectives, Придавки, Set 08, Сет 08, "глупав", "stupid"
Adjectives, Придавки, Set 08, Сет 08, "женет", "married (said of a man)"
Adjectives, Придавки, Set 08, Сет 08, "(о)мажена", "married (said of a woman)"
Adjectives, Придавки, Set 08, Сет 08, "разведен", "divorced"
Adjectives, Придавки, Set 08, Сет 08, "роден", "native"
Verbs, Глаголи, Set 08, Сет 08, "брои/изброи (а. избројав/изброив)", "count out"
Verbs, Глаголи, Set 08, Сет 08, "влегува/влезе (a. влегов/влезе)", "enter"
Verbs, Глаголи, Set 08, Сет 08, "се грижи (за)", "worry (about)"
Verbs, Глаголи, Set 08, Сет 08, "дискутира", "discuss"
Verbs, Глаголи, Set 08, Сет 08, "се допаѓа/се допадне (кому)", "like; to be pleasing to someone"
Verbs, Глаголи, Set 08, Сет 08, "се жени/се ожени (со кого)", "marry (said of a man)"
Verbs, Глаголи, Set 08, Сет 08, "забележува/забележи (а. забележав, забележа)", "notice"
Verbs, Глаголи, Set 08, Сет 08, "заборава/заборави", "forget"
Verbs, Глаголи, Set 08, Сет 08, "заѕвонува/заѕвони", "start to ring"
Verbs, Глаголи, Set 08, Сет 08, "избира/избере (а. избрав, избра)", "select"
Verbs, Глаголи, Set 08, Сет 08, "се капе/се искапе", "bathe; swim"
Verbs, Глаголи, Set 08, Сет 08, "лае/залае (а. залајав, залаја)", "bark/start to bark"
Verbs, Глаголи, Set 08, Сет 08, "се мажи/се омажи (за кого)", "marry (said of a woman)"
Verbs, Глаголи, Set 08, Сет 08, "оздравува/оздрави (а. оздравев, оздраве)", "get well, recover"
Verbs, Глаголи, Set 08, Сет 08, "останува/остане", "stay, remain"
Verbs, Глаголи, Set 08, Сет 08, "патува/отпатува", "travel"
Verbs, Глаголи, Set 08, Сет 08, "планира/испланира", "plan"
Verbs, Глаголи, Set 08, Сет 08, "плива", "swim"
Verbs, Глаголи, Set 08, Сет 08, "поздравува/поздрави", "greet"
Verbs, Глаголи, Set 08, Сет 08, "пораснува/порасне", "grow up"
Verbs, Глаголи, Set 08, Сет 08, "порачува/порача", "order, i.e., in a restaurant"
Verbs, Глаголи, Set 08, Сет 08, "почнува/почне", "begin"
Verbs, Глаголи, Set 08, Сет 08, "прославува/прослави", "celebrate"
Verbs, Глаголи, Set 08, Сет 08, "се раѓа/се роди", "be born"
Verbs, Глаголи, Set 08, Сет 08, "разбира/разбере (а. разбрав, разбра)", "understand"
Verbs, Глаголи, Set 08, Сет 08, "ce разведува/ce разведе", "divorce"
Verbs, Глаголи, Set 08, Сет 08, "се разболува/се разболи", "get sick"
Verbs, Глаголи, Set 08, Сет 08, "се сеќава/се сети", "remember, recall"
Verbs, Глаголи, Set 08, Сет 08, "се сонча/се исонча", "sunbathe"
Verbs, Глаголи, Set 08, Сет 08, "спие/заспие (а. заспав, заспа)", "sleep"
Verbs, Глаголи, Set 08, Сет 08, "трча/потрча", "run/start to run"
Verbs, Глаголи, Set 08, Сет 08, "ќути/заќути", "be quiet/start to be quiet, fall silent"
Adverbs, Прилози, Set 08, Сет 08, "вечерва", "this evening"
Adverbs, Прилози, Set 08, Сет 08, "вкупно", "altogether, in total"
Adverbs, Прилози, Set 08, Сет 08, "летово", "this summer"
Adverbs, Прилози, Set 08, Сет 08, "наскоро", "soon"
Adverbs, Прилози, Set 08, Сет 08, "првпат", "first time"
Adverbs, Прилози, Set 08, Сет 08, "речиси", "nearly, almost, practically"
Adverbs, Прилози, Set 08, Сет 08, "скоро", "soon"
Adverbs, Прилози, Set 08, Сет 08, "така", "that way, in such a fashion"
Prepositions, Предлози, Set 08, Сет 08, "кон", "toward"
Prepositions, Предлози, Set 08, Сет 08, "крај", "by, near, beside"
Prepositions, Предлози, Set 08, Сет 08, "по", "after"
Prepositions, Предлози, Set 08, Сет 08, "пред", "before; in front of; prior to; ago"
Other words, Други зборови, Set 08, Сет 08, "баш", "intensifying particle just; exactly"
Other words, Други зборови, Set 08, Сет 08, "голема работа!", "big deal!"
Other words, Други зборови, Set 08, Сет 08, "ела!", "come here!"
Other words, Други зборови, Set 08, Сет 08, "за среќа", "fortunately"
Other words, Други зборови, Set 08, Сет 08, "леле!", "oh, oh! (interjection)"
Other words, Други зборови, Set 08, Сет 08, "среќен роденден", "happy birthday"
Other words, Други зборови, Set 08, Сет 08, "фала!", "thank you"
Other words, Други зборови, Set 08, Сет 08, "честито!", "congratulations!"
Numbers, Броеви, Set 08, Сет 08, "сто", "one hundred"
Numbers, Броеви, Set 08, Сет 08, "двесте", "two hundred"
Numbers, Броеви, Set 08, Сет 08, "триста", "three hundred"
Numbers, Броеви, Set 08, Сет 08, "четиристотини", "four"
Numbers, Броеви, Set 08, Сет 08, "hundred петстотини", "five hundred"
Numbers, Броеви, Set 08, Сет 08, "илјада", "one thousand"
Numbers, Броеви, Set 08, Сет 08, "две илјади", "two thousand"
Numbers, Броеви, Set 08, Сет 08, "милион", "million"
Numbers, Броеви, Set 08, Сет 08, "два милиона", "two million"
Numbers, Броеви, Set 08, Сет 08, "милијарда", "one billion"
Numbers, Броеви, Set 08, Сет 08, "две милијарди", "two billion"
Months of the year, Месеци, Set 08, Сет 08, "јануари", "January"
Months of the year, Месеци, Set 08, Сет 08, "февруари", "February"
Months of the year, Месеци, Set 08, Сет 08, "март", "March"
Months of the year, Месеци, Set 08, Сет 08, "април", "April"
Months of the year, Месеци, Set 08, Сет 08, "мај", "May"
Months of the year, Месеци, Set 08, Сет 08, "јуни", "June"
Months of the year, Месеци, Set 08, Сет 08, "јули", "July"
Months of the year, Месеци, Set 08, Сет 08, "август", "August"
Months of the year, Месеци, Set 08, Сет 08, "септември", "September"
Months of the year, Месеци, Set 08, Сет 08, "октомври", "October"
Months of the year, Месеци, Set 08, Сет 08, "ноември", "November"
Months of the year, Месеци, Set 08, Сет 08, "декември", "December"
Nouns, Именки, Set 09, Сет 09, "беља", "misfortune"
Nouns, Именки, Set 09, Сет 09, "ветровка", "windbreaker"
Nouns, Именки, Set 09, Сет 09, "веце", "WC (water closet), bathroom"
Nouns, Именки, Set 09, Сет 09, "волк (мн. волци)", "wolf"
Nouns, Именки, Set 09, Сет 09, "грмеж", "thunder"
Nouns, Именки, Set 09, Сет 09, "дожд", "rain"
Nouns, Именки, Set 09, Сет 09, "дрво (мн. дрвја)", "tree"
Nouns, Именки, Set 09, Сет 09, "есен (ж)", "autumn"
Nouns, Именки, Set 09, Сет 09, "животно (мн. животни)", "animal"
Nouns, Именки, Set 09, Сет 09, "земја", "ground, earth; country"
Nouns, Именки, Set 09, Сет 09, "капа", "hat"
Nouns, Именки, Set 09, Сет 09, "капут", "overcoat"
Nouns, Именки, Set 09, Сет 09, "кус расказ", "short story"
Nouns, Именки, Set 09, Сет 09, "летување", "summer vacation"
Nouns, Именки, Set 09, Сет 09, "магла", "fog"
Nouns, Именки, Set 09, Сет 09, "мантил за дожд", "raincoat"
Nouns, Именки, Set 09, Сет 09, "марама", "shawl, scarf, kerchief"
Nouns, Именки, Set 09, Сет 09, "молња", "lightening"
Nouns, Именки, Set 09, Сет 09, "небо", "sky"
Nouns, Именки, Set 09, Сет 09, "облак", "cloud"
Nouns, Именки, Set 09, Сет 09, "приказна", "story"
Nouns, Именки, Set 09, Сет 09, "пролет (ж) (пролетта)", "spring"
Nouns, Именки, Set 09, Сет 09, "ракавица", "mitten"
Nouns, Именки, Set 09, Сет 09, "ред", "order"
Nouns, Именки, Set 09, Сет 09, "снег", "snow"
Nouns, Именки, Set 09, Сет 09, "сонце", "sun"
Nouns, Именки, Set 09, Сет 09, "чадор", "umbrella"
Nouns, Именки, Set 09, Сет 09, "џеб", "pocket"
Nouns, Именки, Set 09, Сет 09, "шал", "scarf"
Nouns, Именки, Set 09, Сет 09, "шолја", "cup"
Adjectives, Придавки, Set 09, Сет 09, "ваков", "this type"
Adjectives, Придавки, Set 09, Сет 09, "досаден", "boring"
Adjectives, Придавки, Set 09, Сет 09, "жежок (жешкa)", "hot"
Adjectives, Придавки, Set 09, Сет 09, "кус", "short"
Adjectives, Придавки, Set 09, Сет 09, "мрачен", "dark; overcast"
Adjectives, Придавки, Set 09, Сет 09, "облачен", "cloudy"
Adjectives, Придавки, Set 09, Сет 09, "онаков", "that type"
Adjectives, Придавки, Set 09, Сет 09, "сам", "alone; single"
Adjectives, Придавки, Set 09, Сет 09, "сив", "grey"
Adjectives, Придавки, Set 09, Сет 09, "син", "blue"
Adjectives, Придавки, Set 09, Сет 09, "слаб; слаб дожд", "weak; thin; light rain"
Adjectives, Придавки, Set 09, Сет 09, "студен", "cold"
Adjectives, Придавки, Set 09, Сет 09, "сув", "dry"
Adjectives, Придавки, Set 09, Сет 09, "таков", "such a type"
Adjectives, Придавки, Set 09, Сет 09, "темен", "dark; cloudy"
Adjectives, Придавки, Set 09, Сет 09, "топол", "warm"
Adjectives, Придавки, Set 09, Сет 09, "цел", "whole, entire"
Verbs, Глаголи, Set 09, Сет 09, "вика/викне", "call"
Verbs, Глаголи, Set 09, Сет 09, "врне/заврне", "rain, snow"
Verbs, Глаголи, Set 09, Сет 09, "се доближува/се доближи", "approach"
Verbs, Глаголи, Set 09, Сет 09, "зема/земе", "(а. зедов, зеде)  take"
Verbs, Глаголи, Set 09, Сет 09, "изнајмува/изнајми", "lease, hire, rent"
Verbs, Глаголи, Set 09, Сет 09, "лежи", "lie"
Verbs, Глаголи, Set 09, Сет 09, "се плаши/се исплаши", "be frightened"
Verbs, Глаголи, Set 09, Сет 09, "прашува/праша кого", "ask"
Verbs, Глаголи, Set 09, Сет 09, "престанува/престане", "stop, cease"
Verbs, Глаголи, Set 09, Сет 09, "пушта/пушти", "let, permit"
Verbs, Глаголи, Set 09, Сет 09, "раскажува/раскаже", "tell a story, narrate an event"
Verbs, Глаголи, Set 09, Сет 09, "фрла/фрли", "throw"
Adverbs, Прилози, Set 09, Сет 09, "вака", "in this manner"
Adverbs, Прилози, Set 09, Сет 09, "ваму", "this way, hither"
Adverbs, Прилози, Set 09, Сет 09, "внатре", "inside"
Adverbs, Прилози, Set 09, Сет 09, "(в)олкав", "this size"
Adverbs, Прилози, Set 09, Сет 09, "(в)олку", "this amount"
Adverbs, Прилози, Set 09, Сет 09, "колку", "how many"
Adverbs, Прилози, Set 09, Сет 09, "колкумина", "so many, how many"
Adverbs, Прилози, Set 09, Сет 09, "напред", "forward, ahead"
Adverbs, Прилози, Set 09, Сет 09, "некаде", "somewhere"
Adverbs, Прилози, Set 09, Сет 09, "некако", "somehow"
Adverbs, Прилози, Set 09, Сет 09, "никогаш", "never"
Adverbs, Прилози, Set 09, Сет 09, "одамна", "long ago; for a long time"
Adverbs, Прилози, Set 09, Сет 09, "онака", "in that manner"
Adverbs, Прилози, Set 09, Сет 09, "онаков", "that type"
Adverbs, Прилози, Set 09, Сет 09, "онаму", "that way, thither"
Adverbs, Прилози, Set 09, Сет 09, "онде", "over there"
Adverbs, Прилози, Set 09, Сет 09, "онолку", "that amount"
Adverbs, Прилози, Set 09, Сет 09, "порано", "earlier"
Adverbs, Прилози, Set 09, Сет 09, "постојано", "constantly"
Adverbs, Прилози, Set 09, Сет 09, "синоќа", "last night"
Adverbs, Прилози, Set 09, Сет 09, "тогаш", "then, at that time"
Adverbs, Прилози, Set 09, Сет 09, "толкав", "such a type"
Adverbs, Прилози, Set 09, Сет 09, "толку", "so much, so many"
Adverbs, Прилози, Set 09, Сет 09, "често", "often"
Conjunction, Сврзник, Set 09, Сет 09, "та", "and so"
Other words, Други зборови, Set 09, Сет 09, "нека", "let"
Other words, Други зборови, Set 09, Сет 09, "ниту", "not even"
Nouns, Именки, Set 10, Сет 10, "брада", "beard"
Nouns, Именки, Set 10, Сет 10, "братучед, братучетка", "cousin"
Nouns, Именки, Set 10, Сет 10, "вратоврска", "necktie"
Nouns, Именки, Set 10, Сет 10, "вујко", "uncle (mother’s brother)"
Nouns, Именки, Set 10, Сет 10, "вујна", "aunt (mother’s brother wife)"
Nouns, Именки, Set 10, Сет 10, "девојка", "girl"
Nouns, Именки, Set 10, Сет 10, "девојче", "little (young) girl"
Nouns, Именки, Set 10, Сет 10, "здолниште", "skirt"
Nouns, Именки, Set 10, Сет 10, "интерес", "interest"
Nouns, Именки, Set 10, Сет 10, "капут", "overcoat"
Nouns, Именки, Set 10, Сет 10, "карактер", "character"
Nouns, Именки, Set 10, Сет 10, "коњ", "horse"
Nouns, Именки, Set 10, Сет 10, "коса", "hair"
Nouns, Именки, Set 10, Сет 10, "кравата", "necktie"
Nouns, Именки, Set 10, Сет 10, "леќи", "contact lenses"
Nouns, Именки, Set 10, Сет 10, "лице", "face"
Nouns, Именки, Set 10, Сет 10, "магаре", "donkey"
Nouns, Именки, Set 10, Сет 10, "маица", "Tshirt"
Nouns, Именки, Set 10, Сет 10, "момиче", "girl"
Nouns, Именки, Set 10, Сет 10, "момче", "boy"
Nouns, Именки, Set 10, Сет 10, "мотор", "motorcycle"
Nouns, Именки, Set 10, Сет 10, "мустаќи", "moustache"
Nouns, Именки, Set 10, Сет 10, "настап", "performance"
Nouns, Именки, Set 10, Сет 10, "обетка", "earring"
Nouns, Именки, Set 10, Сет 10, "одговор", "answer"
Nouns, Именки, Set 10, Сет 10, "око (мн. очи)", "eye (pl. eyes)"
Nouns, Именки, Set 10, Сет 10, "очила", "glasses"
Nouns, Именки, Set 10, Сет 10, "патување", "trip"
Nouns, Именки, Set 10, Сет 10, "прашање", "question"
Nouns, Именки, Set 10, Сет 10, "предавач", "lecturer"
Nouns, Именки, Set 10, Сет 10, "речник", "dictionary"
Nouns, Именки, Set 10, Сет 10, "рок група", "rock group"
Nouns, Именки, Set 10, Сет 10, "стрико", "uncle (father’s brother)"
Nouns, Именки, Set 10, Сет 10, "стрина", "aunt (father’s brother’s wife)"
Nouns, Именки, Set 10, Сет 10, "тетоважа", "tattoo"
Nouns, Именки, Set 10, Сет 10, "тетин", "uncle"
Nouns, Именки, Set 10, Сет 10, "тетка", "aunt"
Nouns, Именки, Set 10, Сет 10, "уво (мн. уши)", "ear, ears"
Nouns, Именки, Set 10, Сет 10, "фармерки", "jeans"
Nouns, Именки, Set 10, Сет 10, "фустан", "dress"
Adjectives, Придавки, Set 10, Сет 10, "амбициозен", "ambitious"
Adjectives, Придавки, Set 10, Сет 10, "бавен", "slow; slowwitted"
Adjectives, Придавки, Set 10, Сет 10, "беж", "beige"
Adjectives, Придавки, Set 10, Сет 10, "богат", "wealthy"
Adjectives, Придавки, Set 10, Сет 10, "брз", "quick; quickwitted"
Adjectives, Придавки, Set 10, Сет 10, "верен", "faithful, loyal"
Adjectives, Придавки, Set 10, Сет 10, "весел", "cheerful, happy"
Adjectives, Придавки, Set 10, Сет 10, "виолетов", "violet"
Adjectives, Придавки, Set 10, Сет 10, "виткан", "curly"
Adjectives, Придавки, Set 10, Сет 10, "вреден", "diligent, industrious"
Adjectives, Придавки, Set 10, Сет 10, "геј", "gay, homosexual"
Adjectives, Придавки, Set 10, Сет 10, "грд", "ugly"
Adjectives, Придавки, Set 10, Сет 10, "дебел", "fat"
Adjectives, Придавки, Set 10, Сет 10, "долг", "long"
Adjectives, Придавки, Set 10, Сет 10, "друштвен", "friendly"
Adjectives, Придавки, Set 10, Сет 10, "економичен", "economical, prudent"
Adjectives, Придавки, Set 10, Сет 10, "елегантен", "elegant"
Adjectives, Придавки, Set 10, Сет 10, "женски", "female, feminine"
Adjectives, Придавки, Set 10, Сет 10, "женско (дете)", "female (girl child)"
Adjectives, Придавки, Set 10, Сет 10, "забранет", "forbidden"
Adjectives, Придавки, Set 10, Сет 10, "златен", "gold"
Adjectives, Придавки, Set 10, Сет 10, "интелигентен", "(un)intelligent"
Adjectives, Придавки, Set 10, Сет 10, "итар", "shrewd, sly, clever"
Adjectives, Придавки, Set 10, Сет 10, "кафен", "coffeecolored, brown"
Adjectives, Придавки, Set 10, Сет 10, "конзервативен", "conservative"
Adjectives, Придавки, Set 10, Сет 10, "краток", "short"
Adjectives, Придавки, Set 10, Сет 10, "машки", "male, masculine"
Adjectives, Придавки, Set 10, Сет 10, "машко (дете)", "male (boy child)"
Adjectives, Придавки, Set 10, Сет 10, "модар", "blue (purplish)"
Adjectives, Придавки, Set 10, Сет 10, "мрзлив", "lazy"
Adjectives, Придавки, Set 10, Сет 10, "насмеан", "smiling, laughing"
Adjectives, Придавки, Set 10, Сет 10, "неинтелигентен", "unintelligent"
Adjectives, Придавки, Set 10, Сет 10, "неочекуван", "unexpected"
Adjectives, Придавки, Set 10, Сет 10, "непријатен", "unpleasant"
Adjectives, Придавки, Set 10, Сет 10, "нечесен", "dishonest, unfair, untrustworthy"
Adjectives, Придавки, Set 10, Сет 10, "плав", "blue; blond hair"
Adjectives, Придавки, Set 10, Сет 10, "побелен", "greyhaired"
Adjectives, Придавки, Set 10, Сет 10, "полн", "full"
Adjectives, Придавки, Set 10, Сет 10, "портокалов", "orange"
Adjectives, Придавки, Set 10, Сет 10, "полничок", "plump, chubby"
Adjectives, Придавки, Set 10, Сет 10, "оранж", "orange"
Adjectives, Придавки, Set 10, Сет 10, "прав", "straight; correct"
Adjectives, Придавки, Set 10, Сет 10, "пријатен", "pleasant"
Adjectives, Придавки, Set 10, Сет 10, "розов", "pink"
Adjectives, Придавки, Set 10, Сет 10, "работлив", "industrious"
Adjectives, Придавки, Set 10, Сет 10, "руса коса", "blond"
Adjectives, Придавки, Set 10, Сет 10, "светол", "bright, light"
Adjectives, Придавки, Set 10, Сет 10, "симпатичен", "nice"
Adjectives, Придавки, Set 10, Сет 10, "сиромашен", "poor"
Adjectives, Придавки, Set 10, Сет 10, "сребрен", "silver"
Adjectives, Придавки, Set 10, Сет 10, "тврдоглав", "stubborn"
Adjectives, Придавки, Set 10, Сет 10, "темен", "dark"
